wave,625-50,675-50,725-50,750-50,775-50,Open,F610,F670,F720,F760,Halpha,Ha-Cont,SII,SII-Cont,ND10,ND25
578.7,2.51E-05,1.66E-06,3.91E-06,7.70E-06,3.75E-06,0.4779717531,0.367850087,0.01483344475,0.01522134118,0.02514458809,0,0,0,0,0.1036524103,0.003686176175
578.8,2.67E-05,1.62E-06,3.90E-06,7.38E-06,3.49E-06,0.480412983,0.3713865546,0.01523149347,0.01498516837,0.02439435155,0,0,0,0,0.1036548983,0.003686133705
578.9,2.80E-05,1.59E-06,3.90E-06,7.08E-06,3.26E-06,0.482851924,0.3748602882,0.01564832722,0.01478083067,0.02362388132,0,0,0,0,0.1036571062,0.003686104985
579,2.89E-05,1.58E-06,3.92E-06,6.78E-06,3.06E-06,0.4852894776,0.3782580679,0.01608192899,0.0146123051,0.02283839054,0,0,0,2.35E-08,0.1036589,0.003686095253
579.1,2.94E-05,1.58E-06,3.95E-06,6.48E-06,2.89E-06,0.4877279326,0.3815678737,0.01652968892,0.01448374569,0.02204354134,0,0,0,3.16E-08,0.1036601927,0.003686108335
579.2,2.96E-05,1.60E-06,3.99E-06,6.19E-06,2.74E-06,0.4901659722,0.3847742703,0.01698861529,0.01439933183,0.02124518166,0,0,0,3.98E-08,0.1036610848,0.0036861424
579.3,2.95E-05,1.63E-06,4.05E-06,5.90E-06,2.61E-06,0.4926026951,0.387862137,0.01745552785,0.01436325149,0.02044931213,0,0,0,4.80E-08,0.1036617239,0.0036861942
579.4,2.92E-05,1.68E-06,4.13E-06,5.63E-06,2.50E-06,0.495042467,0.3908237699,0.01792753509,0.01437800757,0.01966226678,0,0,0,5.64E-08,0.1036622574,0.003686260491
579.5,2.87E-05,1.74E-06,4.22E-06,5.36E-06,2.40E-06,0.4974866045,0.3936515031,0.01840170058,0.01444464722,0.01889035087,0,0,0,6.47E-08,0.1036628328,0.003686338026
579.6,2.82E-05,1.83E-06,4.32E-06,5.11E-06,2.32E-06,0.4999189616,0.3963239079,0.01887429282,0.01456366123,0.01813934598,0,0,0,1.03E-07,0.1036635976,0.003686423558
579.7,2.76E-05,1.94E-06,4.44E-06,4.86E-06,2.25E-06,0.5023351725,0.3988288728,0.01934185303,0.01473584064,0.01741566622,0,0,0,1.41E-07,0.1036646993,0.003686513843
579.8,2.70E-05,2.08E-06,4.58E-06,4.62E-06,2.20E-06,0.5047954562,0.4012056964,0.01980332706,0.01496382819,0.01672800487,0,0,0,1.80E-07,0.1036662852,0.003686605633
579.9,2.64E-05,2.26E-06,4.74E-06,4.39E-06,2.15E-06,0.507315959,0.4034588558,0.02025597748,0.01524896624,0.01608342053,0,0,0,2.19E-07,0.103668503,0.003686695683
580,2.59E-05,2.49E-06,4.92E-06,4.17E-06,2.11E-06,0.5096719509,0.4054011411,0.02068743415,0.01558522171,0.01548156173,0,0,0,2.58E-07,0.1036715,0.003686780747
580.1,2.56E-05,2.79E-06,5.11E-06,3.96E-06,2.08E-06,0.511673465,0.4068763941,0.02108650745,0.01596716625,0.01492213918,0,0,0,1.79E-07,0.1036753659,0.003686858288
580.2,2.53E-05,3.15E-06,5.34E-06,3.75E-06,2.05E-06,0.5135104646,0.408034013,0.02145762027,0.01640085586,0.01441466446,0,0,0,9.91E-08,0.1036799588,0.00368692861
580.3,2.51E-05,3.59E-06,5.58E-06,3.56E-06,2.03E-06,0.5154076796,0.4090516715,0.02180722381,0.01689359879,0.0139685925,0,0,0,1.85E-08,0.1036850789,0.003686992725
580.4,2.50E-05,4.29E-06,5.86E-06,3.37E-06,2.03E-06,0.5173489783,0.4099193907,0.02213238841,0.01744302708,0.01358620444,0,0,0,0,0.1036905264,0.003687051645
580.5,2.50E-05,5.35E-06,6.17E-06,3.20E-06,2.02E-06,0.5192741453,0.4105948472,0.02242856287,0.01804373187,0.01326877932,0,0,0,0,0.1036961016,0.003687106383
580.6,2.51E-05,6.38E-06,6.52E-06,3.04E-06,2.03E-06,0.521187492,0.4110872829,0.02269401393,0.01869217094,0.01301941393,0,0,0,0,0.1037016046,0.003687157953
580.7,2.54E-05,7.42E-06,6.91E-06,2.88E-06,2.04E-06,0.52310515,0.4114154563,0.02292765124,0.0193850725,0.0128415068,0,0,0,0,0.1037068358,0.003687207365
580.8,2.57E-05,1.08E-05,7.34E-06,2.73E-06,2.06E-06,0.5250260057,0.4115846647,0.02312776482,0.0201184052,0.01273804167,0,0,0,0,0.1037115952,0.003687255634
580.9,2.62E-05,1.77E-05,7.81E-06,2.59E-06,2.09E-06,0.5269457479,0.4115978197,0.02329266106,0.02088783771,0.01271196178,0,0,0,0,0.1037156832,0.003687303771
581,2.67E-05,2.22E-05,8.33E-06,2.46E-06,2.12E-06,0.5288645193,0.4114606973,0.02342161126,0.02168906122,0.01276606085,0,0,0,0,0.1037189,0.00368735279
581.1,2.73E-05,2.52E-05,8.91E-06,2.33E-06,2.17E-06,0.5307834337,0.4111842973,0.02351490994,0.02251795764,0.01289974092,0,0,0,0,0.1037211024,0.003687403466
581.2,2.80E-05,6.31E-05,9.53E-06,2.22E-06,2.22E-06,0.5327030331,0.4107827667,0.02357316969,0.02337049683,0.01311012273,0,0,0,1.70E-07,0.1037223735,0.003687455631
581.3,2.89E-05,0.0001563529758,1.02E-05,2.10E-06,2.27E-06,0.5346231745,0.4102699492,0.02359710131,0.02424250321,0.0133942185,0,0,0,3.51E-07,0.1037228534,0.003687508879
581.4,2.98E-05,0.0002267792697,1.09E-05,2.00E-06,2.34E-06,0.5365415467,0.409659059,0.02358753376,0.02512907067,0.01374893041,0,0,0,5.32E-07,0.1037226817,0.003687562805
581.5,3.09E-05,0.0002020140833,1.17E-05,1.90E-06,2.42E-06,0.5384576077,0.4089651933,0.02354551786,0.02602503917,0.01417114652,0,0,0,7.15E-07,0.1037219983,0.003687617003
581.6,3.20E-05,0.0001310084503,1.26E-05,1.81E-06,2.52E-06,0.5403800604,0.4082104228,0.02347257648,0.0269256886,0.01465794801,0,0,0,5.92E-07,0.1037209431,0.003687671068
581.7,3.32E-05,7.83E-05,1.34E-05,1.72E-06,2.63E-06,0.542311216,0.4074118297,0.0233699985,0.02782602166,0.01520621253,0,0,0,4.69E-07,0.1037196558,0.003687724594
581.8,3.45E-05,4.91E-05,1.43E-05,1.64E-06,2.75E-06,0.5442185741,0.4065603918,0.02323761747,0.02871922867,0.01581176496,0,0,0,3.44E-07,0.1037182763,0.003687777177
581.9,3.58E-05,3.45E-05,1.52E-05,1.56E-06,2.89E-06,0.5460934318,0.405665134,0.0230764003,0.02959962554,0.01647095408,0,0,0,2.20E-07,0.1037169444,0.003687828411
582,3.72E-05,2.76E-05,1.61E-05,1.48E-06,3.05E-06,0.5480570878,0.4048298986,0.022893502,0.03046876439,0.01718393522,0,0,0,9.32E-08,0.1037158,0.00368787789
582.1,3.86E-05,2.33E-05,1.68E-05,1.42E-06,3.23E-06,0.5502120741,0.4041439374,0.02269568548,0.03132802055,0.01794922147,0,0,0,3.63E-08,0.1037149592,0.00368792558
582.2,4.01E-05,2.07E-05,1.75E-05,1.36E-06,3.43E-06,0.5524558548,0.4035463448,0.02248115046,0.03216750907,0.01875797439,0,0,0,0,0.1037144438,0.003687972929
582.3,4.16E-05,1.96E-05,1.82E-05,1.30E-06,3.67E-06,0.554667131,0.4029640226,0.02224744698,0.0329759093,0.0196000809,0,0,0,0,0.1037142518,0.003688021757
582.4,4.31E-05,1.93E-05,1.87E-05,1.24E-06,3.94E-06,0.5568546216,0.4024178433,0.02199725232,0.03375041309,0.02046943549,0,0,0,0,0.1037143812,0.003688073882
582.5,4.45E-05,1.96E-05,1.90E-05,1.19E-06,4.24E-06,0.5590508309,0.4019448421,0.02173398219,0.03449029773,0.02136077975,0,0,0,0,0.1037148302,0.003688131125
582.6,4.58E-05,2.28E-05,1.91E-05,1.13E-06,4.59E-06,0.5612533886,0.4015566579,0.02145955269,0.0351928796,0.02226755461,0,0,0,0,0.1037155967,0.003688195303
582.7,4.71E-05,3.06E-05,1.91E-05,1.09E-06,4.99E-06,0.5634535758,0.4012605119,0.0211755572,0.03585513456,0.02318282185,0,0,0,0,0.1037166789,0.003688268238
582.8,4.84E-05,3.76E-05,1.89E-05,1.04E-06,5.44E-06,0.5656521555,0.4010705541,0.02088386886,0.03647468571,0.02409989132,0,0,0,5.59E-08,0.1037180748,0.003688351746
582.9,4.96E-05,4.99E-05,1.85E-05,9.96E-07,5.96E-06,0.567851498,0.4010020752,0.02058636881,0.03704932377,0.02501204341,0,0,0,1.41E-07,0.1037197825,0.003688447649
583,5.07E-05,0.0001252892064,1.81E-05,9.57E-07,6.57E-06,0.5700509225,0.4010670074,0.02028521564,0.03757667181,0.02591248812,0,0,0,2.27E-07,0.1037218,0.003688557765
583.1,5.19E-05,0.0002866113221,1.76E-05,9.19E-07,7.26E-06,0.572249666,0.4012748269,0.01998267266,0.03805419716,0.0267956346,0,0,0,1.66E-07,0.1037241103,0.00368868276
583.2,5.29E-05,0.0003649656554,1.70E-05,8.83E-07,8.05E-06,0.5744496894,0.4016361749,0.01968096112,0.03847946896,0.02765657931,0,0,0,1.04E-07,0.103726636,0.003688818687
583.3,5.39E-05,0.0002216296309,1.64E-05,8.50E-07,8.95E-06,0.5766516736,0.4021604321,0.01938211253,0.03885031103,0.02849029765,0,0,0,4.22E-08,0.1037292847,0.003688960446
583.4,5.49E-05,3.04E-05,1.58E-05,8.18E-07,9.97E-06,0.5788484563,0.402848542,0.01908751792,0.03916593204,0.02929129863,0,0,0,0,0.1037319638,0.003689102937
583.5,5.60E-05,0,1.52E-05,7.89E-07,1.11E-05,0.581038077,0.4037042127,0.01879860243,0.03942654236,0.03005425497,0,0,0,0,0.103734581,0.003689241059
583.6,5.70E-05,7.84E-06,1.46E-05,7.61E-07,1.24E-05,0.5832472233,0.4047512766,0.01851767355,0.0396342753,0.03077527306,0,0,0,0,0.1037370436,0.003689369712
583.7,5.81E-05,1.39E-05,1.40E-05,7.34E-07,1.38E-05,0.5854830573,0.4060002185,0.01824634563,0.0397899041,0.03144944355,0,0,0,0,0.1037392593,0.003689483796
583.8,5.91E-05,3.11E-06,1.34E-05,7.09E-07,1.52E-05,0.5876459901,0.4073878269,0.0179829417,0.03988689411,0.03206597291,0,0,0,0,0.1037411356,0.00368957821
583.9,6.03E-05,0,1.29E-05,6.85E-07,1.66E-05,0.5897093341,0.408901727,0.01772819574,0.03992364133,0.03261771353,0,0,0,0,0.10374258,0.003689647854
584,6.17E-05,1.53E-06,1.25E-05,6.63E-07,1.80E-05,0.5920447571,0.4108054339,0.01749464807,0.03992534108,0.03312013001,0,0,0,0,0.1037435,0.003689687629
584.1,6.31E-05,1.79E-06,1.21E-05,6.43E-07,1.92E-05,0.5949664301,0.4133195701,0.01729227934,0.03991236426,0.03358910646,0,0,0,0,0.1037438386,0.003689694228
584.2,6.47E-05,8.61E-07,1.18E-05,6.24E-07,2.02E-05,0.5981601813,0.4162279364,0.01711254096,0.03986224329,0.03400631548,0,0,0,0,0.1037436801,0.003689671527
584.3,6.64E-05,4.93E-07,1.15E-05,6.06E-07,2.07E-05,0.6012543426,0.4192729749,0.01694591089,0.03974940239,0.03434937932,0,0,0,0,0.1037431445,0.003689625195
584.4,6.82E-05,5.32E-07,1.12E-05,5.88E-07,2.08E-05,0.6042756053,0.4224702024,0.01679438502,0.03957705181,0.03461830453,0,0,0,0,0.1037423515,0.003689560903
584.5,7.02E-05,4.76E-07,1.10E-05,5.73E-07,2.05E-05,0.6073235592,0.4258853258,0.01666192917,0.03935363183,0.03481734514,0,0,0,0,0.103741421,0.003689484319
584.6,7.25E-05,3.52E-07,1.07E-05,5.58E-07,1.99E-05,0.6103910294,0.4295097288,0.01654958895,0.03908043536,0.03494465658,0,0,0,0,0.1037404728,0.003689401114
584.7,7.49E-05,2.80E-07,1.06E-05,5.43E-07,1.89E-05,0.6134513247,0.4333209274,0.01645802828,0.03875750048,0.03499726048,0,0,0,0,0.1037396268,0.003689316959
584.8,7.74E-05,2.47E-07,1.05E-05,5.29E-07,1.79E-05,0.6165064535,0.4373164312,0.01638884266,0.03838671204,0.03497381973,0,0,0,0,0.1037390028,0.003689237521
584.9,8.02E-05,2.14E-07,1.04E-05,5.17E-07,1.67E-05,0.6195635908,0.4414975552,0.01634381147,0.03797024135,0.03487328269,0,0,0,0,0.1037387206,0.003689168472
585,8.33E-05,1.81E-07,1.03E-05,5.05E-07,1.55E-05,0.6226218776,0.4458604675,0.01632396427,0.03750965854,0.03469466829,0,0,0,5.78E-08,0.1037389,0.003689115482
585.1,8.65E-05,1.56E-07,1.02E-05,4.94E-07,1.45E-05,0.6256793055,0.4503961525,0.01632998563,0.03700606043,0.03444010264,0,0,0,2.45E-08,0.103739635,0.003689082898
585.2,8.99E-05,1.38E-07,1.02E-05,4.83E-07,1.34E-05,0.6287373018,0.4550959765,0.01636270809,0.03646062872,0.03411312482,0,0,0,0,0.1037409156,0.00368906978
585.3,9.36E-05,1.22E-07,1.03E-05,4.73E-07,1.25E-05,0.6317967253,0.4599498581,0.01642302437,0.03587491774,0.03371732862,0,0,0,0,0.1037427059,0.003689073866
585.4,9.75E-05,1.08E-07,1.03E-05,4.63E-07,1.17E-05,0.6348527258,0.4649406033,0.0165116226,0.03525164968,0.03325609309,0,0,0,0,0.1037449702,0.003689092895
585.5,0.0001016150784,9.74E-08,1.05E-05,4.55E-07,1.09E-05,0.6379038761,0.4700522705,0.0166293514,0.03459421272,0.03273308093,0,0,0,0,0.1037476725,0.003689124604
585.6,0.0001059586564,8.86E-08,1.06E-05,4.46E-07,1.02E-05,0.6409681499,0.475282631,0.01677767301,0.03390716779,0.03215302433,0,0,0,0,0.1037507771,0.003689166731
585.7,0.0001104871823,8.09E-08,1.08E-05,4.38E-07,9.61E-06,0.6440503974,0.4806193259,0.0169578139,0.03319445491,0.03152001533,0,0,0,0,0.1037542479,0.003689217016
585.8,0.0001151755701,7.43E-08,1.09E-05,4.31E-07,9.10E-06,0.647083574,0.4859953987,0.0171691924,0.03245654484,0.03083477773,0,0,0,0,0.1037580493,0.003689273195
585.9,0.0001200119517,6.87E-08,1.12E-05,4.24E-07,8.65E-06,0.6500497061,0.4913794039,0.01741235753,0.03169685214,0.0301007506,0,0,0,0,0.1037621453,0.003689333007
586,0.0001250390036,6.41E-08,1.14E-05,4.18E-07,8.27E-06,0.6531989981,0.4969446084,0.01769401514,0.03093174579,0.02933400529,0,0,0,0,0.1037665,0.00368939419
586.1,0.0001302881993,6.02E-08,1.18E-05,4.13E-07,7.94E-06,0.6567429502,0.5028365891,0.01801963177,0.0301744241,0.02854953296,0,0,0,0,0.10377107,0.003689455102
586.2,0.000135691653,5.69E-08,1.22E-05,4.08E-07,7.67E-06,0.6604700658,0.5088773635,0.01838318214,0.02941823447,0.02774401685,0,0,0,0,0.1037757808,0.003689516579
586.3,0.0001411736303,5.41E-08,1.26E-05,4.03E-07,7.44E-06,0.6641301402,0.5148541466,0.01877719961,0.02865621095,0.02691393265,0,0,0,0,0.1037805506,0.003689580077
586.4,0.0001467263584,5.18E-08,1.30E-05,3.98E-07,7.25E-06,0.6677411335,0.520758256,0.01920141817,0.02789394218,0.02606787205,0,0,0,0,0.1037852973,0.003689647054
586.5,0.0001523559672,4.99E-08,1.36E-05,3.94E-07,7.09E-06,0.6713700867,0.5266192033,0.01965690568,0.02713909194,0.02521633474,0,0,0,0,0.1037899389,0.003689718964
586.6,0.0001580562332,4.85E-08,1.42E-05,3.90E-07,6.97E-06,0.6750122012,0.5324102983,0.02014257503,0.02639640626,0.02436700032,0,0,0,0,0.1037943933,0.003689797265
586.7,0.0001638206892,4.74E-08,1.49E-05,3.86E-07,6.89E-06,0.678649517,0.5380935975,0.02065676221,0.02567041273,0.023527291,0,0,0,0,0.1037985787,0.003689883413
586.8,0.0001696542447,4.66E-08,1.57E-05,3.83E-07,6.83E-06,0.6822832688,0.5436454707,0.02119816996,0.02496667955,0.02270553981,0,0,0,0,0.1038024129,0.003689978863
586.9,0.0001755672194,4.62E-08,1.65E-05,3.81E-07,6.80E-06,0.6859182552,0.54904493,0.02176521885,0.0242911321,0.02191035508,0,0,0,0,0.103805814,0.003690085073
587,0.0001815801986,4.60E-08,1.74E-05,3.79E-07,6.81E-06,0.6895543365,0.5542688403,0.02235512508,0.02364975478,0.02114999762,0,0,0,0,0.1038087,0.003690203498
587.1,0.0001877177285,4.63E-08,1.84E-05,3.77E-07,6.84E-06,0.693190278,0.5592956572,0.02296464953,0.02304880674,0.02043140371,0,0,0,0,0.103811014,0.003690334532
587.2,0.000194009934,4.68E-08,1.95E-05,3.75E-07,6.90E-06,0.6968254042,0.5641046522,0.02359030198,0.02249477761,0.0197612734,0,0,0,0,0.1038127994,0.003690474321
587.3,0.0002004928081,4.78E-08,2.07E-05,3.74E-07,7.00E-06,0.7004598547,0.5686773329,0.0242284766,0.02199334443,0.0191464552,0,0,0,0,0.1038141252,0.003690617944
587.4,0.0002072202387,4.94E-08,2.21E-05,3.73E-07,7.13E-06,0.7040964719,0.5730019752,0.02487579219,0.02154775235,0.01859399145,0,0,0,0,0.1038150598,0.003690760486
587.5,0.0002142468597,5.16E-08,2.35E-05,3.72E-07,7.29E-06,0.7077359316,0.5770659302,0.0255286356,0.02116077108,0.01811098277,0,0,0,0,0.1038156719,0.003690897026
587.6,0.0002216123936,5.39E-08,2.50E-05,3.72E-07,7.49E-06,0.7113675396,0.5808473878,0.02618276575,0.02083483121,0.01770436983,0,0,0,0,0.1038160304,0.003691022648
587.7,0.0002293623584,5.62E-08,2.67E-05,3.72E-07,7.73E-06,0.7149884535,0.5843310741,0.02683400731,0.02057259026,0.01738143452,0,0,0,0,0.1038162037,0.003691132433
587.8,0.0002375803641,6.16E-08,2.84E-05,3.72E-07,8.01E-06,0.7186386073,0.5875368962,0.02747963203,0.02037787819,0.01715060199,0,0,0,0,0.1038162606,0.003691221464
587.9,0.0002463443727,7.11E-08,3.00E-05,3.72E-07,8.35E-06,0.722328695,0.5904610671,0.02811573562,0.02025358829,0.01701967421,0,0,0,0,0.1038162698,0.003691284821
588,0.0002556716593,7.43E-08,3.17E-05,3.73E-07,8.74E-06,0.7259096749,0.5929716485,0.02873213116,0.02019817545,0.01699150108,0,0,0,0,0.1038163,0.003691317588
588.1,0.0002655846319,6.88E-08,3.34E-05,3.73E-07,9.18E-06,0.7292555635,0.5949646074,0.02931949263,0.02021100575,0.01706464741,0,0,0,0,0.1038164178,0.003691316778
588.2,0.0002761869138,9.61E-08,3.50E-05,3.74E-07,9.71E-06,0.7324923482,0.5965444986,0.02987855139,0.02029830286,0.01724230599,0,0,0,1.23E-08,0.1038166822,0.003691287132
588.3,0.000287596584,1.69E-07,3.64E-05,3.76E-07,1.03E-05,0.7357690709,0.5978373683,0.03041158162,0.020465214,0.01752813324,0,0,0,5.84E-08,0.1038171499,0.003691235325
588.4,0.0002999083292,1.38E-07,3.75E-05,3.78E-07,1.10E-05,0.7390750215,0.5988449091,0.03091512748,0.02070905981,0.01792204939,0,0,0,1.05E-07,0.103817878,0.003691168031
588.5,0.0003132019717,0,3.83E-05,3.80E-07,1.18E-05,0.7423702621,0.5995464423,0.03138464254,0.02102572618,0.01842323647,0,0,0,1.51E-07,0.1038189234,0.003691091923
588.6,0.000327521269,2.29E-07,3.89E-05,3.82E-07,1.27E-05,0.7456576947,0.5999565942,0.03181745459,0.02141209658,0.01903185888,0,0,0,5.00E-08,0.1038203428,0.003691013676
588.7,0.0003429121155,1.09E-06,3.90E-05,3.85E-07,1.38E-05,0.7489480293,0.6000965965,0.03221136718,0.02186510747,0.01974826503,0,0,0,0,0.1038221933,0.003690939964
588.8,0.000359465018,5.07E-07,3.89E-05,3.88E-07,1.50E-05,0.752240368,0.5999785929,0.03256384166,0.02238120693,0.02057249879,0,0,0,0,0.1038245317,0.00369087746
588.9,0.0003772744657,0,3.83E-05,3.91E-07,1.64E-05,0.7555318085,0.5996128267,0.03287269471,0.02295662992,0.021504522,0,0,0,0,0.103827415,0.003690832838
589,0.0003964062656,2.42E-06,3.75E-05,3.95E-07,1.81E-05,0.7588230412,0.5990132692,0.03313700405,0.02358766629,0.02254296293,0,0,0,0,0.1038309,0.003690812772
589.1,0.0004169132886,1.86E-05,3.64E-05,3.99E-07,1.99E-05,0.7621149643,0.5982010516,0.03335656345,0.02427078654,0.02368201692,0,0,0,0,0.1038350212,0.003690822052
589.2,0.0004388253434,2.88E-05,3.52E-05,4.03E-07,2.21E-05,0.7654057144,0.5971966652,0.03353129729,0.02500235785,0.02491481431,0,0,0,0,0.1038397231,0.003690857928
589.3,0.000462168833,1.75E-05,3.38E-05,4.08E-07,2.45E-05,0.7686946015,0.5960229483,0.03366149476,0.0257779759,0.02623437636,0,0,0,0,0.1038449279,0.003690915768
589.4,0.0004869796006,8.63E-07,3.24E-05,4.13E-07,2.71E-05,0.7719883877,0.5947109162,0.03374819816,0.02659207881,0.02763384808,0,0,0,0,0.1038505577,0.003690990937
589.5,0.0005132765312,0,3.08E-05,4.18E-07,3.00E-05,0.7752889363,0.5932879231,0.03379240554,0.02743880456,0.0291060992,0,0,0,0,0.1038565346,0.003691078803
589.6,0.0005410012353,2.45E-07,2.93E-05,4.24E-07,3.30E-05,0.778571061,0.5917606558,0.03379406314,0.02831133065,0.03064281272,0,0,0,0,0.1038627808,0.003691174731
589.7,0.0005701101062,1.06E-06,2.79E-05,4.30E-07,3.60E-05,0.7818279996,0.5901501343,0.03375403978,0.02920345707,0.03223610701,0,0,0,0,0.1038692183,0.003691274088
589.8,0.0006006959422,1.10E-07,2.65E-05,4.37E-07,3.87E-05,0.7851537343,0.5885529155,0.03367762616,0.03011286832,0.03388225249,0,0,0,2.46E-08,0.1038757692,0.003691372241
589.9,0.0006327669362,0,2.52E-05,4.44E-07,4.08E-05,0.7885734511,0.5870113391,0.03356757533,0.0310349808,0.03557500932,0,0,0,1.67E-07,0.1038823558,0.003691464557
590,0.0006658564546,6.17E-08,2.39E-05,4.52E-07,4.20E-05,0.7917364075,0.585287341,0.03341178623,0.03195022615,0.03729035785,0,0,0,3.11E-07,0.1038889,0.003691546401
590.1,0.0006995350755,1.13E-07,2.28E-05,4.59E-07,4.22E-05,0.7943461204,0.5831900709,0.03320114324,0.03284000413,0.03900360197,0,0,0,2.53E-07,0.1038953292,0.003691614869
590.2,0.0007339970485,3.89E-08,2.17E-05,4.66E-07,4.14E-05,0.7966990741,0.5809668002,0.03295160041,0.03370978623,0.04071774556,0,0,0,1.94E-07,0.103901591,0.003691673969
590.3,0.0007694983957,1.45E-08,2.08E-05,4.75E-07,3.95E-05,0.799146011,0.5788969338,0.03268072102,0.0345692285,0.04244092595,0,0,0,1.34E-07,0.1039076383,0.003691729437
590.4,0.0008059185565,2.66E-08,1.99E-05,4.84E-07,3.70E-05,0.8016617407,0.5769810173,0.03239000171,0.03541363877,0.04416326122,0,0,0,7.46E-08,0.1039134239,0.003691787012
590.5,0.0008430846094,2.72E-08,1.90E-05,4.93E-07,3.40E-05,0.8041522798,0.5751707323,0.03207813728,0.03623529519,0.04587062642,0,0,0,1.46E-08,0.1039189006,0.003691852429
590.6,0.0008809907735,1.93E-08,1.83E-05,5.03E-07,3.09E-05,0.8066244072,0.5734910378,0.03174788784,0.03703086938,0.04755399143,0,0,0,0,0.1039240213,0.003691931425
590.7,0.0009196566794,1.55E-08,1.76E-05,5.14E-07,2.78E-05,0.8091033134,0.5719797555,0.03140261475,0.03779801395,0.04920539103,0,0,0,0,0.1039287387,0.003692029737
590.8,0.000959036465,1.47E-08,1.70E-05,5.25E-07,2.50E-05,0.8115870738,0.5706552573,0.03104448177,0.03853325923,0.05081523837,0,0,0,0,0.1039330058,0.003692153102
590.9,0.000999121563,1.34E-08,1.65E-05,5.37E-07,2.25E-05,0.8140689096,0.5695318073,0.0306757471,0.03923296527,0.05237351172,0,0,0,0,0.1039367752,0.003692307256
591,0.001040118079,1.17E-08,1.60E-05,5.49E-07,2.02E-05,0.8165497405,0.5686259411,0.03029948565,0.03989378235,0.05387172149,0,0,0,0,0.10394,0.003692497937
591.1,0.001082259963,1.04E-08,1.55E-05,5.63E-07,1.81E-05,0.8190314911,0.5679508501,0.02991853743,0.04051215603,0.05530408593,0,0,0,0,0.1039426619,0.003692727943
591.2,0.001125677869,9.50E-09,1.51E-05,5.77E-07,1.63E-05,0.821512407,0.567516777,0.02953544328,0.04108434529,0.05666490126,0,0,0,0,0.1039448593,0.003692988316
591.3,0.001170520219,8.69E-09,1.48E-05,5.91E-07,1.48E-05,0.8239915684,0.5673324704,0.02915241482,0.04160802799,0.05794845302,0,0,0,0,0.1039467196,0.003693267164
591.4,0.001217109798,7.97E-09,1.45E-05,6.06E-07,1.34E-05,0.8264750736,0.5674087697,0.02877150067,0.04208300407,0.0591494656,0,0,0,0,0.10394837,0.00369355259
591.5,0.001265792223,7.37E-09,1.43E-05,6.22E-07,1.23E-05,0.8289646771,0.5677536274,0.02839448999,0.04250893416,0.06026231696,0,0,0,0,0.103949938,0.0036938327
591.6,0.00131683007,6.86E-09,1.41E-05,6.39E-07,1.12E-05,0.8314377402,0.5683586732,0.0280222787,0.04288416668,0.06127953184,0,0,0,0,0.103951551,0.0036940956
591.7,0.001370550907,6.42E-09,1.39E-05,6.57E-07,1.04E-05,0.8338881647,0.5692273021,0.02765630181,0.04320781822,0.0621947248,0,0,0,0,0.1039533363,0.003694329394
591.8,0.001427625298,6.03E-09,1.38E-05,6.75E-07,9.62E-06,0.8364004067,0.5704250398,0.0273009142,0.04348363891,0.06300826741,0,0,0,7.94E-08,0.1039554213,0.003694522187
591.9,0.001488627123,5.70E-09,1.37E-05,6.95E-07,8.96E-06,0.8389971049,0.571975258,0.02695839591,0.04371211498,0.06371601629,0,0,0,1.75E-07,0.1039579334,0.003694662086
592,0.001553400524,5.41E-09,1.37E-05,7.15E-07,8.37E-06,0.8413630733,0.5736684369,0.02662034422,0.04387578976,0.06428977748,0,0,0,2.71E-07,0.103961,0.003694737194
592.1,0.001621878437,5.16E-09,1.36E-05,7.37E-07,7.85E-06,0.8432318838,0.5753229122,0.02628024349,0.04395920883,0.06470823157,0,0,0,2.66E-07,0.1039647112,0.003694740045
592.2,0.00169507871,4.94E-09,1.36E-05,7.59E-07,7.38E-06,0.8448699628,0.5771192479,0.02594837579,0.04397471685,0.06499148381,0,0,0,2.63E-07,0.1039690085,0.003694680879
592.3,0.00177412364,4.74E-09,1.36E-05,7.83E-07,6.98E-06,0.8465924963,0.5792690257,0.02563575175,0.04393876261,0.06516386849,0,0,0,2.58E-07,0.1039737962,0.003694574364
592.4,0.001859468432,4.58E-09,1.37E-05,8.07E-07,6.63E-06,0.8483768523,0.5817507457,0.02534252359,0.04385184835,0.06522383257,0,0,0,2.55E-07,0.1039789786,0.00369443517
592.5,0.00195150876,4.44E-09,1.37E-05,8.33E-07,6.31E-06,0.8501385764,0.5845004389,0.02506712679,0.04371128554,0.06516504226,0,0,0,2.50E-07,0.1039844599,0.003694277963
592.6,0.002051069283,4.33E-09,1.38E-05,8.60E-07,6.03E-06,0.8518837418,0.5875161164,0.024810848,0.04351901214,0.0649881498,0,0,0,1.94E-07,0.1039901444,0.003694117412
592.7,0.002159016999,4.23E-09,1.39E-05,8.89E-07,5.78E-06,0.8536349805,0.5908073785,0.02457553234,0.04327772305,0.06469507615,0,0,0,1.38E-07,0.1039959363,0.003693968186
592.8,0.002275959289,4.16E-09,1.41E-05,9.19E-07,5.56E-06,0.8553906313,0.5943672591,0.02436239733,0.04298878348,0.06428587992,0,0,0,8.17E-08,0.1040017401,0.003693844951
